class,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41
11,0.0,0.0,0.1864406779661017,0.01694915254237288,0.3728813559322034,0.06779661016949153,0.4915254237288136,0.15254237288135594,0.576271186440678,0.2542372881355932,0.5932203389830508,-0.2033898305084746,0.7627118644067796,0.01694915254237288,0.8135593220338984,0.1694915254237288,0.8135593220338984,0.2542372881355932,0.6610169491525424,-0.13559322033898305,0.847457627118644,0.1016949152542373,0.864406779661017,0.23728813559322035,0.864406779661017,0.3389830508474576,0.711864406779661,-0.01694915254237288,0.9322033898305084,0.22033898305084745,0.9491525423728814,0.3559322033898305,0.9661016949152542,0.4745762711864407,0.711864406779661,0.15254237288135594,0.8983050847457628,0.3220338983050847,0.9661016949152542,0.4406779661016949,1.0,0.5084745762711864
11,0.0,0.0,0.15217391304347827,-0.21739130434782608,0.32608695652173914,-0.2826086956521739,0.45652173913043476,-0.2391304347826087,0.5217391304347826,-0.15217391304347827,0.41304347826086957,-0.391304347826087,0.6521739130434783,-0.2391304347826087,0.7391304347826086,-0.10869565217391304,0.7608695652173914,0.0,0.5217391304347826,-0.30434782608695654,0.7391304347826086,-0.17391304347826086,0.8043478260869565,-0.043478260869565216,0.8260869565217391,0.043478260869565216,0.6086956521739131,-0.1956521739130435,0.8478260869565217,-0.043478260869565216,0.8913043478260869,0.06521739130434782,0.9347826086956522,0.15217391304347827,0.6521739130434783,-0.021739130434782608,0.8695652173913043,0.10869565217391304,0.9565217391304348,0.17391304347826086,1.0,0.2391304347826087
11,0.0,0.0,-0.1625,0.0875,-0.25,0.3125,-0.2375,0.5125,-0.2,0.675,-0.3625,0.3125,-0.3125,0.625,-0.225,0.825,-0.15,0.95,-0.25,0.2625,-0.2125,0.6375,-0.125,0.8625,-0.0625,1.0,-0.1,0.225,-0.0625,0.575,0.0,0.7875,0.05,0.925,0.0625,0.2,0.0875,0.5,0.1125,0.675,0.125,0.7875
11,0.0,0.0,-0.21333333333333335,0.02666666666666667,-0.4266666666666667,0.18666666666666668,-0.5333333333333333,0.4266666666666667,-0.56,0.6133333333333333,-0.5466666666666666,0.10666666666666667,-0.6666666666666666,0.48,-0.64,0.7066666666666667,-0.5866666666666667,0.8666666666666667,-0.41333333333333333,0.12,-0.56,0.5466666666666666,-0.56,0.8,-0.52,0.96,-0.25333333333333335,0.17333333333333334,-0.38666666666666666,0.5866666666666667,-0.4266666666666667,0.84,-0.4266666666666667,1.0,-0.08,0.25333333333333335,-0.21333333333333335,0.5866666666666667,-0.26666666666666666,0.8,-0.29333333333333333,0.9333333333333333
11,0.0,0.0,0.1875,-0.1875,0.3541666666666667,-0.25,0.4791666666666667,-0.20833333333333334,0.5625,-0.10416666666666667,0.4375,-0.375,0.6666666666666666,-0.22916666666666666,0.75,-0.08333333333333333,0.7708333333333334,0.0,0.5416666666666666,-0.2916666666666667,0.7708333333333334,-0.16666666666666666,0.8125,-0.041666666666666664,0.8333333333333334,0.0625,0.6041666666666666,-0.1875,0.8541666666666666,-0.041666666666666664,0.8958333333333334,0.0625,0.9375,0.14583333333333334,0.6666666666666666,-0.020833333333333332,0.875,0.08333333333333333,0.9583333333333334,0.16666666666666666,1.0,0.22916666666666666
11,0.0,0.0,-0.15,0.0875,-0.2375,0.3125,-0.225,0.5125,-0.1875,0.675,-0.35,0.325,-0.2875,0.625,-0.2125,0.825,-0.1375,0.95,-0.2375,0.2625,-0.2,0.6375,-0.1125,0.8625,-0.05,1.0,-0.0875,0.225,-0.05,0.575,0.0125,0.7875,0.0625,0.9125,0.075,0.2,0.1,0.4875,0.125,0.6625,0.1375,0.7875
11,0.0,0.0,-0.22666666666666666,0.02666666666666667,-0.4266666666666667,0.18666666666666668,-0.52,0.4266666666666667,-0.56,0.6133333333333333,-0.5466666666666666,0.10666666666666667,-0.6666666666666666,0.48,-0.64,0.7066666666666667,-0.5866666666666667,0.8666666666666667,-0.41333333333333333,0.12,-0.56,0.5466666666666666,-0.56,0.8,-0.52,0.96,-0.25333333333333335,0.17333333333333334,-0.38666666666666666,0.5866666666666667,-0.4266666666666667,0.84,-0.4266666666666667,1.0,-0.08,0.25333333333333335,-0.21333333333333335,0.5866666666666667,-0.26666666666666666,0.8,-0.29333333333333333,0.9333333333333333
11,0.0,0.0,0.2602739726027397,0.0273972602739726,0.4657534246575342,0.1917808219178082,0.547945205479452,0.4383561643835616,0.5753424657534246,0.6301369863013698,0.6027397260273972,0.0821917808219178,0.7123287671232876,0.4794520547945205,0.684931506849315,0.7123287671232876,0.6164383561643836,0.8493150684931506,0.4383561643835616,0.0821917808219178,0.589041095890411,0.5342465753424658,0.5753424657534246,0.7945205479452054,0.5205479452054794,0.958904109589041,0.2602739726027397,0.136986301369863,0.410958904109589,0.5753424657534246,0.4520547945205479,0.8493150684931506,0.4520547945205479,1.0,0.0958904109589041,0.2328767123287671,0.2191780821917808,0.5753424657534246,0.2876712328767123,0.7945205479452054,0.3287671232876712,0.9315068493150684
11,0.0,0.0,0.17333333333333334,0.13333333333333333,0.26666666666666666,0.36,0.24,0.5733333333333334,0.21333333333333335,0.7466666666666667,0.37333333333333335,0.3466666666666667,0.3466666666666667,0.6666666666666666,0.25333333333333335,0.88,0.17333333333333334,1.0,0.26666666666666666,0.26666666666666666,0.22666666666666666,0.6666666666666666,0.13333333333333333,0.88,0.05333333333333334,1.0,0.10666666666666667,0.22666666666666666,0.05333333333333334,0.6133333333333333,-0.02666666666666667,0.8266666666666667,-0.08,0.9466666666666667,-0.06666666666666667,0.2,-0.09333333333333334,0.49333333333333335,-0.13333333333333333,0.68,-0.17333333333333334,0.8133333333333334
11,0.0,0.0,-0.17391304347826086,-0.17391304347826086,-0.391304347826087,-0.2391304347826087,-0.5869565217391305,-0.21739130434782608,-0.717391304347826,-0.17391304347826086,-0.5,-0.41304347826086957,-0.717391304347826,-0.2826086956521739,-0.782608695652174,-0.17391304347826086,-0.8260869565217391,-0.10869565217391304,-0.5652173913043478,-0.32608695652173914,-0.8043478260869565,-0.17391304347826086,-0.8478260869565217,-0.06521739130434782,-0.8478260869565217,0.0,-0.6304347826086957,-0.1956521739130435,-0.8695652173913043,-0.06521739130434782,-0.8913043478260869,0.06521739130434782,-0.8913043478260869,0.10869565217391304,-0.6956521739130435,-0.043478260869565216,-0.8695652173913043,0.043478260869565216,-0.9565217391304348,0.13043478260869565,-1.0,0.1956521739130435
