class,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41
17,0.0,0.0,0.15517241379310345,-0.08620689655172414,0.23275862068965517,-0.20689655172413793,0.3017241379310345,-0.3017241379310345,0.3620689655172414,-0.39655172413793105,0.02586206896551724,-0.47413793103448276,0.034482758620689655,-0.7155172413793104,0.06896551724137931,-0.8706896551724138,0.08620689655172414,-1.0,-0.05172413793103448,-0.4224137931034483,0.15517241379310345,-0.5258620689655172,0.28448275862068967,-0.39655172413793105,0.3275862068965517,-0.29310344827586204,-0.06896551724137931,-0.3275862068965517,0.1724137931034483,-0.3793103448275862,0.28448275862068967,-0.2672413793103448,0.31896551724137934,-0.1810344827586207,-0.0603448275862069,-0.20689655172413793,0.13793103448275862,-0.25,0.2413793103448276,-0.1896551724137931,0.27586206896551724,-0.13793103448275862
17,0.0,0.0,0.23255813953488372,0.023255813953488372,0.3953488372093023,-0.05813953488372093,0.5232558139534884,-0.11627906976744186,0.6395348837209303,-0.1744186046511628,0.26744186046511625,-0.5465116279069767,0.38372093023255816,-0.7325581395348837,0.47674418604651164,-0.8837209302325582,0.5465116279069767,-1.0,0.1511627906976744,-0.5465116279069767,0.46511627906976744,-0.4418604651162791,0.5465116279069767,-0.20930232558139536,0.5465116279069767,-0.046511627906976744,0.08139534883720931,-0.45348837209302323,0.4069767441860465,-0.27906976744186046,0.47674418604651164,-0.05813953488372093,0.47674418604651164,0.06976744186046512,0.046511627906976744,-0.3023255813953488,0.32558139534883723,-0.20930232558139536,0.4069767441860465,-0.06976744186046512,0.4186046511627907,0.03488372093023256
17,0.0,0.0,-0.25609756097560976,0.024390243902439025,-0.43902439024390244,-0.07317073170731707,-0.5609756097560976,-0.13414634146341464,-0.6951219512195121,-0.18292682926829268,-0.3170731707317073,-0.573170731707317,-0.43902439024390244,-0.7195121951219512,-0.524390243902439,-0.8780487804878049,-0.5853658536585366,-1.0,-0.1951219512195122,-0.5487804878048781,-0.5,-0.45121951219512196,-0.5975609756097561,-0.18292682926829268,-0.6097560975609756,-0.012195121951219513,-0.10975609756097561,-0.43902439024390244,-0.43902439024390244,-0.3170731707317073,-0.5365853658536586,-0.08536585365853659,-0.524390243902439,0.07317073170731707,-0.06097560975609756,-0.2926829268292683,-0.34146341463414637,-0.2073170731707317,-0.45121951219512196,-0.07317073170731707,-0.4634146341463415,0.04878048780487805
17,0.0,0.0,-0.1592920353982301,-0.09734513274336283,-0.23893805309734514,-0.22123893805309736,-0.2920353982300885,-0.3008849557522124,-0.36283185840707965,-0.39823008849557523,-0.017699115044247787,-0.48672566371681414,-0.017699115044247787,-0.7079646017699115,-0.04424778761061947,-0.8761061946902655,-0.07079646017699115,-1.0,0.061946902654867256,-0.4247787610619469,-0.13274336283185842,-0.5309734513274337,-0.2831858407079646,-0.39823008849557523,-0.336283185840708,-0.3008849557522124,0.08849557522123894,-0.3185840707964602,-0.1415929203539823,-0.3893805309734513,-0.2831858407079646,-0.2743362831858407,-0.336283185840708,-0.18584070796460178,0.061946902654867256,-0.18584070796460178,-0.11504424778761062,-0.26548672566371684,-0.23008849557522124,-0.21238938053097345,-0.2743362831858407,-0.1415929203539823
17,0.0,0.0,-0.19230769230769232,-0.05128205128205128,-0.3076923076923077,-0.16666666666666666,-0.3974358974358974,-0.23076923076923078,-0.5,-0.2948717948717949,-0.10256410256410256,-0.5256410256410257,-0.14102564102564102,-0.717948717948718,-0.19230769230769232,-0.8717948717948718,-0.23076923076923078,-1.0,0.0,-0.48717948717948717,-0.2564102564102564,-0.5,-0.41025641025641024,-0.2948717948717949,-0.44871794871794873,-0.16666666666666666,0.05128205128205128,-0.3717948717948718,-0.23076923076923078,-0.358974358974359,-0.358974358974359,-0.19230769230769232,-0.38461538461538464,-0.0641025641025641,0.0641025641025641,-0.21794871794871795,-0.16666666666666666,-0.23076923076923078,-0.28205128205128205,-0.1282051282051282,-0.32051282051282054,-0.038461538461538464
17,0.0,0.0,-0.25,0.023809523809523808,-0.4166666666666667,-0.07142857142857142,-0.5357142857142857,-0.13095238095238096,-0.6547619047619048,-0.16666666666666666,-0.30952380952380953,-0.5476190476190477,-0.40476190476190477,-0.7142857142857143,-0.4880952380952381,-0.8690476190476191,-0.5476190476190477,-1.0,-0.19047619047619047,-0.5357142857142857,-0.47619047619047616,-0.4523809523809524,-0.5714285714285714,-0.19047619047619047,-0.5833333333333334,-0.011904761904761904,-0.09523809523809523,-0.42857142857142855,-0.4166666666666667,-0.32142857142857145,-0.5119047619047619,-0.08333333333333333,-0.5,0.07142857142857142,-0.05952380952380952,-0.2857142857142857,-0.32142857142857145,-0.20238095238095238,-0.42857142857142855,-0.07142857142857142,-0.44047619047619047,0.047619047619047616
17,0.0,0.0,-0.1592920353982301,-0.09734513274336283,-0.23893805309734514,-0.22123893805309736,-0.2920353982300885,-0.3008849557522124,-0.37168141592920356,-0.39823008849557523,-0.008849557522123894,-0.48672566371681414,-0.017699115044247787,-0.6991150442477876,-0.04424778761061947,-0.8672566371681416,-0.07079646017699115,-1.0,0.061946902654867256,-0.415929203539823,-0.13274336283185842,-0.5309734513274337,-0.2831858407079646,-0.39823008849557523,-0.336283185840708,-0.3008849557522124,0.08849557522123894,-0.30973451327433627,-0.1415929203539823,-0.3893805309734513,-0.2831858407079646,-0.2743362831858407,-0.336283185840708,-0.18584070796460178,0.061946902654867256,-0.18584070796460178,-0.11504424778761062,-0.26548672566371684,-0.23008849557522124,-0.21238938053097345,-0.2743362831858407,-0.1415929203539823
17,0.0,0.0,-0.189873417721519,-0.0379746835443038,-0.3037974683544304,-0.16455696202531644,-0.379746835443038,-0.22784810126582278,-0.4936708860759494,-0.2911392405063291,-0.10126582278481013,-0.5189873417721519,-0.13924050632911392,-0.7088607594936709,-0.189873417721519,-0.8734177215189873,-0.22784810126582278,-1.0,0.0,-0.4810126582278481,-0.25316455696202533,-0.5063291139240507,-0.4050632911392405,-0.3037974683544304,-0.4430379746835443,-0.17721518987341772,0.05063291139240506,-0.3670886075949367,-0.22784810126582278,-0.3670886075949367,-0.35443037974683544,-0.189873417721519,-0.379746835443038,-0.06329113924050633,0.06329113924050633,-0.21518987341772153,-0.16455696202531644,-0.22784810126582278,-0.2911392405063291,-0.12658227848101267,-0.31645569620253167,-0.02531645569620253
17,0.0,0.0,-0.2619047619047619,0.023809523809523808,-0.42857142857142855,-0.07142857142857142,-0.5476190476190477,-0.13095238095238096,-0.6785714285714286,-0.17857142857142858,-0.30952380952380953,-0.5595238095238095,-0.42857142857142855,-0.7142857142857143,-0.5119047619047619,-0.8690476190476191,-0.5714285714285714,-1.0,-0.20238095238095238,-0.5357142857142857,-0.4880952380952381,-0.42857142857142855,-0.5833333333333334,-0.16666666666666666,-0.5952380952380952,0.0,-0.10714285714285714,-0.42857142857142855,-0.42857142857142855,-0.30952380952380953,-0.5238095238095238,-0.08333333333333333,-0.5119047619047619,0.07142857142857142,-0.05952380952380952,-0.2857142857142857,-0.3333333333333333,-0.20238095238095238,-0.44047619047619047,-0.07142857142857142,-0.4523809523809524,0.047619047619047616
17,0.0,0.0,-0.15789473684210525,-0.10526315789473684,-0.23684210526315788,-0.22807017543859648,-0.2894736842105263,-0.30701754385964913,-0.3684210526315789,-0.40350877192982454,-0.008771929824561403,-0.49122807017543857,-0.02631578947368421,-0.7105263157894737,-0.043859649122807015,-0.868421052631579,-0.07017543859649122,-1.0,0.06140350877192982,-0.42105263157894735,-0.13157894736842105,-0.5350877192982456,-0.2807017543859649,-0.40350877192982454,-0.3333333333333333,-0.30701754385964913,0.08771929824561403,-0.3157894736842105,-0.14035087719298245,-0.39473684210526316,-0.2807017543859649,-0.2807017543859649,-0.3333333333333333,-0.19298245614035087,0.06140350877192982,-0.19298245614035087,-0.12280701754385964,-0.2719298245614035,-0.22807017543859648,-0.21052631578947367,-0.2719298245614035,-0.14035087719298245
