class,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41
15,0.0,0.0,-0.12264150943396226,-0.16037735849056603,-0.14150943396226415,-0.4056603773584906,-0.10377358490566038,-0.6132075471698113,-0.07547169811320754,-0.7735849056603774,0.10377358490566038,-0.5471698113207547,0.22641509433962265,-0.7547169811320755,0.3113207547169811,-0.8867924528301887,0.37735849056603776,-1.0,0.20754716981132076,-0.5,0.33962264150943394,-0.7169811320754716,0.41509433962264153,-0.8679245283018868,0.4811320754716981,-1.0,0.27358490566037735,-0.41509433962264153,0.4056603773584906,-0.6226415094339622,0.4811320754716981,-0.7547169811320755,0.5471698113207547,-0.8773584905660378,0.330188679245283,-0.29245283018867924,0.4339622641509434,-0.44339622641509435,0.49056603773584906,-0.5471698113207547,0.5471698113207547,-0.6509433962264151
15,0.0,0.0,-0.1342281879194631,-0.087248322147651,-0.2214765100671141,-0.2483221476510067,-0.26174496644295303,-0.38926174496644295,-0.30201342281879195,-0.5234899328859061,-0.14093959731543623,-0.4161073825503356,-0.1476510067114094,-0.6442953020134228,-0.15436241610738255,-0.785234899328859,-0.15436241610738255,-0.9261744966442953,-0.053691275167785234,-0.40939597315436244,-0.06040268456375839,-0.6577181208053692,-0.06711409395973154,-0.8322147651006712,-0.0738255033557047,-1.0,0.03355704697986577,-0.35570469798657717,0.03355704697986577,-0.5973154362416108,0.026845637583892617,-0.7516778523489933,0.020134228187919462,-0.8993288590604027,0.12751677852348994,-0.28187919463087246,0.14093959731543623,-0.46308724832214765,0.14093959731543623,-0.5838926174496645,0.14093959731543623,-0.697986577181208
15,0.0,0.0,0.11904761904761904,-0.10317460317460317,0.15873015873015872,-0.2857142857142857,0.18253968253968253,-0.4444444444444444,0.20634920634920634,-0.5873015873015873,0.031746031746031744,-0.4444444444444444,-0.007936507936507936,-0.6746031746031746,-0.03968253968253968,-0.8253968253968254,-0.07142857142857142,-0.9603174603174603,-0.06349206349206349,-0.42063492063492064,-0.11904761904761904,-0.6746031746031746,-0.15079365079365079,-0.8412698412698413,-0.18253968253968253,-1.0,-0.15079365079365079,-0.3492063492063492,-0.20634920634920634,-0.5873015873015873,-0.23809523809523808,-0.753968253968254,-0.2619047619047619,-0.9047619047619048,-0.23015873015873015,-0.25396825396825395,-0.2857142857142857,-0.42857142857142855,-0.30952380952380953,-0.5634920634920635,-0.31746031746031744,-0.6825396825396826
15,0.0,0.0,-0.13333333333333333,-0.09333333333333334,-0.22,-0.26,-0.26,-0.3933333333333333,-0.3,-0.5266666666666666,-0.14,-0.42,-0.14666666666666667,-0.6466666666666666,-0.15333333333333332,-0.7866666666666666,-0.15333333333333332,-0.92,-0.05333333333333334,-0.41333333333333333,-0.06,-0.66,-0.06666666666666667,-0.8333333333333334,-0.07333333333333333,-1.0,0.03333333333333333,-0.36,0.03333333333333333,-0.6,0.02666666666666667,-0.7533333333333333,0.02,-0.9,0.12666666666666668,-0.2866666666666667,0.14,-0.4666666666666667,0.14,-0.5866666666666667,0.14,-0.7
15,0.0,0.0,0.1419753086419753,-0.07407407407407407,0.20987654320987653,-0.22839506172839505,0.25925925925925924,-0.36419753086419754,0.32098765432098764,-0.4876543209876543,0.12345679012345678,-0.41358024691358025,0.12962962962962962,-0.6234567901234568,0.12962962962962962,-0.7716049382716049,0.12962962962962962,-0.9074074074074074,0.024691358024691357,-0.42592592592592593,0.030864197530864196,-0.6666666666666666,0.030864197530864196,-0.8395061728395061,0.030864197530864196,-1.0,-0.06790123456790123,-0.38271604938271603,-0.06790123456790123,-0.6049382716049383,-0.05555555555555555,-0.7716049382716049,-0.04938271604938271,-0.9135802469135802,-0.15432098765432098,-0.30246913580246915,-0.1728395061728395,-0.47530864197530864,-0.16666666666666666,-0.5987654320987654,-0.16049382716049382,-0.7222222222222222
15,0.0,0.0,0.11811023622047244,-0.11023622047244094,0.15748031496062992,-0.29133858267716534,0.1732283464566929,-0.44881889763779526,0.2047244094488189,-0.5905511811023622,0.031496062992125984,-0.44881889763779526,-0.007874015748031496,-0.6771653543307087,-0.03937007874015748,-0.8267716535433071,-0.07086614173228346,-0.9606299212598425,-0.06299212598425197,-0.4251968503937008,-0.11811023622047244,-0.6771653543307087,-0.14960629921259844,-0.8503937007874016,-0.18110236220472442,-1.0,-0.14960629921259844,-0.3543307086614173,-0.2047244094488189,-0.5905511811023622,-0.23622047244094488,-0.7637795275590551,-0.25984251968503935,-0.905511811023622,-0.2283464566929134,-0.25984251968503935,-0.28346456692913385,-0.4330708661417323,-0.30708661417322836,-0.5669291338582677,-0.31496062992125984,-0.6850393700787402
15,0.0,0.0,-0.1342281879194631,-0.087248322147651,-0.2214765100671141,-0.2550335570469799,-0.26174496644295303,-0.38926174496644295,-0.30201342281879195,-0.5234899328859061,-0.14093959731543623,-0.4161073825503356,-0.1476510067114094,-0.6442953020134228,-0.15436241610738255,-0.785234899328859,-0.15436241610738255,-0.9261744966442953,-0.053691275167785234,-0.40939597315436244,-0.06040268456375839,-0.6577181208053692,-0.06711409395973154,-0.8322147651006712,-0.0738255033557047,-1.0,0.03355704697986577,-0.35570469798657717,0.03355704697986577,-0.5973154362416108,0.026845637583892617,-0.7516778523489933,0.020134228187919462,-0.8993288590604027,0.12751677852348994,-0.28187919463087246,0.14093959731543623,-0.46308724832214765,0.14093959731543623,-0.5838926174496645,0.14093959731543623,-0.697986577181208
15,0.0,0.0,0.1419753086419753,-0.07407407407407407,0.20987654320987653,-0.22839506172839505,0.25925925925925924,-0.37037037037037035,0.32098765432098764,-0.4876543209876543,0.11728395061728394,-0.41975308641975306,0.12962962962962962,-0.6296296296296297,0.12962962962962962,-0.7777777777777778,0.12345679012345678,-0.9135802469135802,0.024691358024691357,-0.42592592592592593,0.024691358024691357,-0.6728395061728395,0.030864197530864196,-0.845679012345679,0.030864197530864196,-1.0,-0.06790123456790123,-0.3888888888888889,-0.06790123456790123,-0.6111111111111112,-0.06172839506172839,-0.7716049382716049,-0.04938271604938271,-0.9197530864197531,-0.16049382716049382,-0.30864197530864196,-0.1728395061728395,-0.48148148148148145,-0.1728395061728395,-0.6049382716049383,-0.16049382716049382,-0.7283950617283951
15,0.0,0.0,-0.1437125748502994,-0.059880239520958084,-0.23353293413173654,-0.20958083832335328,-0.2754491017964072,-0.3413173652694611,-0.31736526946107785,-0.47305389221556887,-0.1437125748502994,-0.40718562874251496,-0.1497005988023952,-0.6287425149700598,-0.1497005988023952,-0.7664670658682635,-0.1377245508982036,-0.8922155688622755,-0.05389221556886228,-0.41317365269461076,-0.059880239520958084,-0.6646706586826348,-0.05389221556886228,-0.8383233532934131,-0.04790419161676647,-1.0,0.029940119760479042,-0.3772455089820359,0.03592814371257485,-0.6047904191616766,0.03592814371257485,-0.7604790419161677,0.03592814371257485,-0.8982035928143712,0.12574850299401197,-0.31137724550898205,0.1317365269461078,-0.47904191616766467,0.1317365269461078,-0.5988023952095808,0.1317365269461078,-0.7125748502994012
15,0.0,0.0,0.1554054054054054,-0.08783783783783784,0.22297297297297297,-0.25675675675675674,0.2702702702702703,-0.39864864864864863,0.31756756756756754,-0.5337837837837838,0.14864864864864866,-0.42567567567567566,0.16891891891891891,-0.6418918918918919,0.17567567567567569,-0.7837837837837838,0.18243243243243243,-0.9121621621621622,0.06756756756756757,-0.4189189189189189,0.08108108108108109,-0.6621621621621622,0.08108108108108109,-0.8378378378378378,0.08783783783783784,-1.0,-0.013513513513513514,-0.3716216216216216,-0.02027027027027027,-0.6013513513513513,-0.013513513513513514,-0.7635135135135135,0.0,-0.9054054054054054,-0.0945945945945946,-0.2905405405405405,-0.12837837837837837,-0.46621621621621623,-0.12162162162162163,-0.5878378378378378,-0.12162162162162163,-0.7027027027027027
